Name,Sex,Accuracy,Samples,Topic,Year,Month,Covid,Server
Shuai,male,87,255,Mathematics,2018,April,,Arxiv
Grigoriy,male,100,245,Mathematics,2018,April,,Arxiv
Maria,female,97,245074,Mathematics,2018,April,,Arxiv
Aleksandar,male,99,7777,Mathematics,2018,April,,Arxiv
Charalampos,male,99,183,Mathematics,2018,April,,Arxiv
Yunpeng,male,100,24,Mathematics,2018,April,,Arxiv
Xiaobin,male,85,60,Mathematics,2018,April,,Arxiv
Wenbo,male,84,86,Mathematics,2018,April,,Arxiv
Valentina,female,99,53479,Mathematics,2018,April,,Arxiv
Claude,male,89,25621,Mathematics,2018,April,,Arxiv
Christian,male,100,48300,Mathematics,2018,April,,Arxiv
Samir,male,98,46586,Mathematics,2018,April,,Arxiv
Juerg,male,100,98,Mathematics,2018,April,,Arxiv
Yasuhiro,male,100,455,Mathematics,2018,April,,Arxiv
Govind,male,99,3246,Mathematics,2018,April,,Arxiv
Mingyu,male,74,133,Mathematics,2018,April,,Arxiv
Manish,male,100,19543,Mathematics,2018,April,,Arxiv
Siegfried,male,99,1551,Mathematics,2018,April,,Arxiv
Sheng,male,74,646,Mathematics,2018,April,,Arxiv
Jean-Pierre,male,99,9874,Mathematics,2018,April,,Arxiv
Francisco,male,99,62346,Mathematics,2018,April,,Arxiv
Toni,male,86,39886,Mathematics,2018,April,,Arxiv
Ayub,male,99,1284,Mathematics,2018,April,,Arxiv
Paulin,male,92,1333,Mathematics,2018,April,,Arxiv
Gianpaolo,male,99,1341,Mathematics,2018,April,,Arxiv
Karthik,male,100,9118,Mathematics,2018,April,,Arxiv
Vera,female,98,21579,Mathematics,2018,April,,Arxiv
Tomohiro,male,100,436,Mathematics,2018,April,,Arxiv
Sitan,female,73,37,Mathematics,2018,April,,Arxiv
Renato,male,99,18510,Mathematics,2018,April,,Arxiv
Ruben,male,99,34120,Mathematics,2018,April,,Arxiv
T.,male,69,788,Mathematics,2018,April,,Arxiv
Robbert,male,98,770,Mathematics,2018,April,,Arxiv
Alessandro,male,99,79631,Mathematics,2018,April,,Arxiv
Swee,female,55,74,Mathematics,2018,April,,Arxiv
Eric,male,99,121922,Mathematics,2018,April,,Arxiv
Torsten,male,99,5046,Mathematics,2018,April,,Arxiv
Anne,female,98,48855,Mathematics,2018,April,,Arxiv
Erik,male,96,31753,Mathematics,2018,April,,Arxiv
Miloslav,male,99,2247,Mathematics,2018,April,,Arxiv
Parinya,male,91,318,Mathematics,2018,April,,Arxiv
Andreas,male,99,44818,Mathematics,2018,April,,Arxiv
Tao,male,87,1999,Mathematics,2018,April,,Arxiv
Kaifeng,male,94,18,Mathematics,2018,April,,Arxiv
André,male,99,25357,Mathematics,2018,April,,Arxiv
Ilias,male,99,3691,Mathematics,2018,April,,Arxiv
Vijay,male,99,23293,Mathematics,2018,April,,Arxiv
James,male,99,131879,Mathematics,2018,April,,Arxiv
Andrea,female,54,161059,Mathematics,2018,April,,Arxiv
Hovhannes,male,99,113,Mathematics,2018,April,,Arxiv
Jan,male,92,104026,Mathematics,2018,April,,Arxiv
Jean-Christophe,male,99,2163,Mathematics,2018,April,,Arxiv
Maciej,male,100,14358,Mathematics,2018,April,,Arxiv
Kai-Long,male,92,15693,Mathematics,2018,April,,Arxiv
Ville,male,97,1534,Mathematics,2018,April,,Arxiv
Saeed,male,98,14407,Mathematics,2018,April,,Arxiv
Thomas,male,99,129177,Mathematics,2018,April,,Arxiv
Kenric,male,100,35,Mathematics,2018,April,,Arxiv
Alejandro,male,99,45618,Mathematics,2018,April,,Arxiv
Xin,male,58,1659,Mathematics,2018,April,,Arxiv
Carlo,male,99,35286,Mathematics,2018,April,,Arxiv
Michelle,female,97,66957,Mathematics,2018,April,,Arxiv
Chao,male,86,1135,Mathematics,2018,April,,Arxiv
Nisheeth,male,100,59,Mathematics,2018,April,,Arxiv
Lele,male,76,3322,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Roberto,male,99,100721,Mathematics,2018,April,,Arxiv
Saeed,male,98,14407,Mathematics,2018,April,,Arxiv
Lars,male,99,13478,Mathematics,2018,April,,Arxiv
Yuling,female,89,57,Mathematics,2018,April,,Arxiv
Maxime,male,98,28182,Mathematics,2018,April,,Arxiv
Hal,male,91,1352,Mathematics,2018,April,,Arxiv
Martin,male,98,139211,Mathematics,2018,April,,Arxiv
C.,male,59,943,Mathematics,2018,April,,Arxiv
E.,male,64,609,Mathematics,2018,April,,Arxiv
Juliano,male,99,3447,Mathematics,2018,April,,Arxiv
Amirhossein,male,99,745,Mathematics,2018,April,,Arxiv
F.,male,77,512,Mathematics,2018,April,,Arxiv
Paul,male,99,140849,Mathematics,2018,April,,Arxiv
Sergei,male,99,4212,Mathematics,2018,April,,Arxiv
E.,male,64,609,Mathematics,2018,April,,Arxiv
Benjamin,male,99,50718,Mathematics,2018,April,,Arxiv
V.,male,67,354,Mathematics,2018,April,,Arxiv
Kohei,male,100,401,Mathematics,2018,April,,Arxiv
Peter,male,99,146529,Mathematics,2018,April,,Arxiv
Deepjyoti,male,99,135,Mathematics,2018,April,,Arxiv
Maximilian,male,99,5404,Mathematics,2018,April,,Arxiv
Antoine,male,99,33499,Mathematics,2018,April,,Arxiv
Frédéric,male,98,11476,Mathematics,2018,April,,Arxiv
Giorgio,male,99,24862,Mathematics,2018,April,,Arxiv
Rotem,female,50,197,Mathematics,2018,April,,Arxiv
Torsten,male,99,5046,Mathematics,2018,April,,Arxiv
Roman,male,100,7094,Mathematics,2018,April,,Arxiv
Peter,male,99,146529,Mathematics,2018,April,,Arxiv
Sainyam,male,89,9,Mathematics,2018,April,,Arxiv
B.,male,68,854,Mathematics,2018,April,,Arxiv
Petar,male,99,3435,Mathematics,2018,April,,Arxiv
Kuo-Wei,male,88,8,Mathematics,2018,April,,Arxiv
Matthew,male,100,51412,Mathematics,2018,April,,Arxiv
Yash,male,98,5905,Mathematics,2018,April,,Arxiv
Shiqiang,male,100,8,Mathematics,2018,April,,Arxiv
Alessandro,male,99,79631,Mathematics,2018,April,,Arxiv
Bob,male,97,42812,Mathematics,2018,April,,Arxiv
Shane,male,93,15589,Mathematics,2018,April,,Arxiv
Andrew,male,99,82448,Mathematics,2018,April,,Arxiv
Vivek,male,100,17801,Mathematics,2018,April,,Arxiv
Christoph,male,99,9324,Mathematics,2018,April,,Arxiv
Ido,male,92,794,Mathematics,2018,April,,Arxiv
Ignacio,male,99,11529,Mathematics,2018,April,,Arxiv
Katarzyna,female,98,28597,Mathematics,2018,April,,Arxiv
Dmitry,male,100,8556,Mathematics,2018,April,,Arxiv
Marcos,male,99,43582,Mathematics,2018,April,,Arxiv
Emel,female,96,6149,Mathematics,2018,April,,Arxiv
Jochen,male,99,2695,Mathematics,2018,April,,Arxiv
Sergio,male,99,81526,Mathematics,2018,April,,Arxiv
Hoang-Oanh,male,63,5942,Mathematics,2018,April,,Arxiv
Zurika,female,90,10,Mathematics,2018,April,,Arxiv
André,male,99,25357,Mathematics,2018,April,,Arxiv
Elena,female,98,74807,Mathematics,2018,April,,Arxiv
Yasin,male,97,26578,Mathematics,2018,April,,Arxiv
Haodi,male,80,5,Mathematics,2018,April,,Arxiv
Eldad,male,95,110,Mathematics,2018,April,,Arxiv
Mickaël,male,99,2668,Mathematics,2018,April,,Arxiv
Yoshiaki,male,99,304,Mathematics,2018,April,,Arxiv
Mohammed,male,99,70885,Mathematics,2018,April,,Arxiv
Aritra,male,97,518,Mathematics,2018,April,,Arxiv
Eduardo,male,99,50597,Mathematics,2018,April,,Arxiv
Kevin,male,99,140160,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Hong-Hao,male,60,5958,Mathematics,2018,April,,Arxiv
Andrew,male,99,82448,Mathematics,2018,April,,Arxiv
Vahid,male,99,4802,Mathematics,2018,April,,Arxiv
P.,male,71,747,Mathematics,2018,April,,Arxiv
David,male,99,381770,Mathematics,2018,April,,Arxiv
M.,male,73,3216,Mathematics,2018,April,,Arxiv
Heather,female,99,26287,Mathematics,2018,April,,Arxiv
Shujian,male,100,7,Mathematics,2018,April,,Arxiv
Song,male,100,74,Mathematics,2018,April,,Arxiv
Dibyayan,male,100,6,Mathematics,2018,April,,Arxiv
Dibyayan,male,100,6,Mathematics,2018,April,,Arxiv
Rahif,male,86,14,Mathematics,2018,April,,Arxiv
Rana,female,51,9558,Mathematics,2018,April,,Arxiv
Suat,male,96,9448,Mathematics,2018,April,,Arxiv
Chuan,male,81,372,Mathematics,2018,April,,Arxiv
Rob,male,99,37066,Mathematics,2018,April,,Arxiv
Xiaozhen,female,85,13,Mathematics,2018,April,,Arxiv
Diego,male,99,67382,Mathematics,2018,April,,Arxiv
Jeffrey,male,100,19324,Mathematics,2018,April,,Arxiv
Allan,male,99,15490,Mathematics,2018,April,,Arxiv
Sergei,male,99,4212,Mathematics,2018,April,,Arxiv
Jayadev,male,100,134,Mathematics,2018,April,,Arxiv
Evgenia,female,97,1438,Mathematics,2018,April,,Arxiv
Maziar,male,99,548,Mathematics,2018,April,,Arxiv
Stefano,male,99,56062,Mathematics,2018,April,,Arxiv
Ian,male,99,34076,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Jose,male,97,148383,Mathematics,2018,April,,Arxiv
Naoki,male,98,944,Mathematics,2018,April,,Arxiv
Leo,male,95,37807,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Alex,male,92,247706,Mathematics,2018,April,,Arxiv
Miloslav,male,99,2247,Mathematics,2018,April,,Arxiv
Eric,male,99,121922,Mathematics,2018,April,,Arxiv
Davide,male,99,46537,Mathematics,2018,April,,Arxiv
Matthieu,male,99,12012,Mathematics,2018,April,,Arxiv
Luc,male,97,18065,Mathematics,2018,April,,Arxiv
Fabien,male,98,21300,Mathematics,2018,April,,Arxiv
Axel,male,98,15264,Mathematics,2018,April,,Arxiv
Leo,male,95,37807,Mathematics,2018,April,,Arxiv
P.,male,71,747,Mathematics,2018,April,,Arxiv
Bamdad,male,97,65,Mathematics,2018,April,,Arxiv
Paul,male,99,140849,Mathematics,2018,April,,Arxiv
Jason,male,99,76567,Mathematics,2018,April,,Arxiv
Xin-She,female,55,2512,Mathematics,2018,April,,Arxiv
Antonio,male,99,180825,Mathematics,2018,April,,Arxiv
Andre,male,97,49457,Mathematics,2018,April,,Arxiv
Samad,male,98,1447,Mathematics,2018,April,,Arxiv
Yotam,male,99,126,Mathematics,2018,April,,Arxiv
Jakub,male,99,23677,Mathematics,2018,April,,Arxiv
Arnob,male,98,85,Mathematics,2018,April,,Arxiv
Kun,male,79,1288,Mathematics,2018,April,,Arxiv
Nam,male,79,5523,Mathematics,2018,April,,Arxiv
D.,male,73,1059,Mathematics,2018,April,,Arxiv
Wu-Yen,female,65,3597,Mathematics,2018,April,,Arxiv
Manijeh,female,100,56,Mathematics,2018,April,,Arxiv
Adriana,female,98,39712,Mathematics,2018,April,,Arxiv
Renato,male,99,18510,Mathematics,2018,April,,Arxiv
Alessandro,male,99,79631,Mathematics,2018,April,,Arxiv
I.,male,52,229,Mathematics,2018,April,,Arxiv
Eero,male,99,413,Mathematics,2018,April,,Arxiv
I.,male,52,229,Mathematics,2018,April,,Arxiv
Stephen,male,99,46085,Mathematics,2018,April,,Arxiv
Kyoungjae,male,100,4,Mathematics,2018,April,,Arxiv
Saad,male,97,16352,Mathematics,2018,April,,Arxiv
Andre,male,97,49457,Mathematics,2018,April,,Arxiv
Alexandre,male,99,52132,Mathematics,2018,April,,Arxiv
Lei,male,59,2374,Mathematics,2018,April,,Arxiv
Haoyang,male,88,17,Mathematics,2018,April,,Arxiv
Severin,male,96,1191,Mathematics,2018,April,,Arxiv
Krishnendu,male,94,454,Mathematics,2018,April,,Arxiv
Muppirala,male,75,4,Mathematics,2018,April,,Arxiv
John,male,99,219085,Mathematics,2018,April,,Arxiv
Niklas,male,99,4936,Mathematics,2018,April,,Arxiv
Michail,male,99,784,Mathematics,2018,April,,Arxiv
Benjamin,male,99,50718,Mathematics,2018,April,,Arxiv
Toru,male,98,537,Mathematics,2018,April,,Arxiv
Zerina,female,99,118,Mathematics,2018,April,,Arxiv
Giuseppe,male,99,72416,Mathematics,2018,April,,Arxiv
Arkadiusz,male,99,5016,Mathematics,2018,April,,Arxiv
Angela,female,98,69937,Mathematics,2018,April,,Arxiv
Giorgos,male,98,8748,Mathematics,2018,April,,Arxiv
Aditya,male,99,19411,Mathematics,2018,April,,Arxiv
Koulik,male,100,3,Mathematics,2018,April,,Arxiv
Vasileios,male,100,237,Mathematics,2018,April,,Arxiv
Pablo,male,99,51159,Mathematics,2018,April,,Arxiv
Andrea,female,54,161059,Mathematics,2018,April,,Arxiv
Greg,male,99,38516,Mathematics,2018,April,,Arxiv
Alexander,male,99,56237,Mathematics,2018,April,,Arxiv
Francesco,male,99,74458,Mathematics,2018,April,,Arxiv
Bert,male,98,7084,Mathematics,2018,April,,Arxiv
Xiuqing,female,75,12,Mathematics,2018,April,,Arxiv
Haim,male,99,435,Mathematics,2018,April,,Arxiv
Salman,male,99,11445,Mathematics,2018,April,,Arxiv
Vladislav,male,99,3313,Mathematics,2018,April,,Arxiv
Sahil,male,99,8072,Mathematics,2018,April,,Arxiv
Daniel,male,99,257742,Mathematics,2018,April,,Arxiv
Takayuki,male,100,625,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Vic,male,79,5113,Mathematics,2018,April,,Arxiv
Yichen,male,52,108,Mathematics,2018,April,,Arxiv
Ankur,male,99,6932,Mathematics,2018,April,,Arxiv
J.,male,82,2236,Mathematics,2018,April,,Arxiv
Louisa,female,96,2927,Mathematics,2018,April,,Arxiv
Karolina,female,98,28717,Mathematics,2018,April,,Arxiv
S.,male,64,1577,Mathematics,2018,April,,Arxiv
Noam,male,90,772,Mathematics,2018,April,,Arxiv
Thomas,male,99,129177,Mathematics,2018,April,,Arxiv
N.,male,59,555,Mathematics,2018,April,,Arxiv
Tanima,female,100,119,Mathematics,2018,April,,Arxiv
Michal,male,97,44099,Mathematics,2018,April,,Arxiv
Ansgar,male,99,193,Mathematics,2018,April,,Arxiv
Sergey,male,100,16316,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Chengcheng,female,56,62,Mathematics,2018,April,,Arxiv
Ayanendranath,male,75,4,Mathematics,2018,April,,Arxiv
Sergio,male,99,81526,Mathematics,2018,April,,Arxiv
Emilia,female,98,14457,Mathematics,2018,April,,Arxiv
Boris,male,99,15168,Mathematics,2018,April,,Arxiv
Eric,male,99,121922,Mathematics,2018,April,,Arxiv
Rosie,female,98,4033,Mathematics,2018,April,,Arxiv
Chunlei,male,83,24,Mathematics,2018,April,,Arxiv
Julia,female,97,57688,Mathematics,2018,April,,Arxiv
Biswa,male,99,149,Mathematics,2018,April,,Arxiv
Suresh,male,100,15885,Mathematics,2018,April,,Arxiv
A.,male,71,2092,Mathematics,2018,April,,Arxiv
Kohtaro,male,100,8,Mathematics,2018,April,,Arxiv
,,,,Mathematics,2018,April,,Arxiv
Christopher,male,99,55041,Mathematics,2018,April,,Arxiv
Siye,male,69,13,Mathematics,2018,April,,Arxiv
Shiung,male,75,4,Mathematics,2018,April,,Arxiv
Boumediene,male,98,213,Mathematics,2018,April,,Arxiv
Travis,male,99,11196,Mathematics,2018,April,,Arxiv
Dariusz,male,99,9596,Mathematics,2018,April,,Arxiv
V.,male,67,354,Mathematics,2018,April,,Arxiv
Miguel,male,99,89766,Mathematics,2018,April,,Arxiv
Kurt,male,99,11034,Mathematics,2018,April,,Arxiv
Alexander,male,99,56237,Mathematics,2018,April,,Arxiv
Onur,male,97,30437,Mathematics,2018,April,,Arxiv
Yves,male,98,19181,Mathematics,2019,April,,Arxiv
Madhuri,female,99,1423,Mathematics,2019,April,,Arxiv
Friedrich,male,98,955,Mathematics,2019,April,,Arxiv
Andrei,male,98,12349,Mathematics,2019,April,,Arxiv
Sebastian,male,99,47850,Mathematics,2019,April,,Arxiv
Surojit,male,99,257,Mathematics,2019,April,,Arxiv
W.,male,80,260,Mathematics,2019,April,,Arxiv
N.,male,59,555,Mathematics,2019,April,,Arxiv
Radu,male,96,3981,Mathematics,2019,April,,Arxiv
Walther,male,98,445,Mathematics,2019,April,,Arxiv
Sven,male,99,19537,Mathematics,2019,April,,Arxiv
Yuan,male,58,1657,Mathematics,2019,April,,Arxiv
Joe,male,97,69132,Mathematics,2019,April,,Arxiv
Jaewon,male,88,242,Mathematics,2019,April,,Arxiv
Liangquan,male,100,4,Mathematics,2019,April,,Arxiv
Juan,male,98,106011,Mathematics,2019,April,,Arxiv
Sebastian,male,99,47850,Mathematics,2019,April,,Arxiv
Lindsay,female,94,10143,Mathematics,2019,April,,Arxiv
Dong,male,87,2212,Mathematics,2019,April,,Arxiv
Pierluigi,male,99,2923,Mathematics,2019,April,,Arxiv
Cheikh,male,98,4678,Mathematics,2019,April,,Arxiv
Guillaume,male,99,37030,Mathematics,2019,April,,Arxiv
Etienne,male,97,7934,Mathematics,2019,April,,Arxiv
Oliver,male,98,22853,Mathematics,2019,April,,Arxiv
Bangti,male,75,4,Mathematics,2019,April,,Arxiv
Luc,male,97,18065,Mathematics,2019,April,,Arxiv
Mark,male,100,48064,Mathematics,2019,April,,Arxiv
Polona,female,98,240,Mathematics,2019,April,,Arxiv
János,male,99,8071,Mathematics,2019,April,,Arxiv
Raimundo,male,99,1899,Mathematics,2019,April,,Arxiv
Hao,male,84,2105,Mathematics,2019,April,,Arxiv
Olimjon,male,97,34,Mathematics,2019,April,,Arxiv
Paul,male,99,140849,Mathematics,2019,April,,Arxiv
Piotr,male,99,45729,Mathematics,2019,April,,Arxiv
Yi,male,61,1397,Mathematics,2019,April,,Arxiv
Alfonso,male,99,24668,Mathematics,2019,April,,Arxiv
Zsolt,male,100,10091,Mathematics,2019,April,,Arxiv
,,,,Mathematics,2019,April,,Arxiv
Julie,female,98,72376,Mathematics,2019,April,,Arxiv
Judyta,female,98,860,Mathematics,2019,April,,Arxiv
A.,male,71,2092,Mathematics,2019,April,,Arxiv
Mark,male,100,48064,Mathematics,2019,April,,Arxiv
Jaime,male,90,24921,Mathematics,2019,April,,Arxiv
Hiroshi,male,99,1730,Mathematics,2019,April,,Arxiv
Cain,male,96,473,Mathematics,2019,April,,Arxiv
Mark,male,100,48064,Mathematics,2019,April,,Arxiv
Timothy,male,99,15778,Mathematics,2019,April,,Arxiv
Benjamin,male,99,50718,Mathematics,2019,April,,Arxiv
Francesco,male,99,74458,Mathematics,2019,April,,Arxiv
Marwen,male,99,1924,Mathematics,2019,April,,Arxiv
David,male,99,381770,Mathematics,2019,April,,Arxiv
Taras,male,98,1565,Mathematics,2019,April,,Arxiv
Indranil,male,100,589,Mathematics,2019,April,,Arxiv
Gaetano,male,99,11242,Mathematics,2019,April,,Arxiv
Alaa,male,85,12737,Mathematics,2019,April,,Arxiv
Ashleigh,female,96,2774,Mathematics,2019,April,,Arxiv
Azeddine,male,98,977,Mathematics,2019,April,,Arxiv
Miram,female,89,62,Mathematics,2019,April,,Arxiv
Oleg,male,100,12219,Mathematics,2019,April,,Arxiv
Sergey,male,100,16316,Mathematics,2019,April,,Arxiv
Casey,male,58,8670,Mathematics,2019,April,,Arxiv
Darina,female,99,2476,Mathematics,2019,April,,Arxiv
Deyi,male,62,13,Mathematics,2019,April,,Arxiv
Grégoire,male,98,1071,Mathematics,2019,April,,Arxiv
Julien,male,98,72530,Mathematics,2019,April,,Arxiv
María,female,98,11821,Mathematics,2019,April,,Arxiv
Jianqing,male,64,11,Mathematics,2019,April,,Arxiv
Vladimir,male,99,21639,Mathematics,2019,April,,Arxiv
Pavel,male,98,48181,Mathematics,2019,April,,Arxiv
Akshay,male,100,11824,Mathematics,2019,April,,Arxiv
Adam,male,99,101742,Mathematics,2019,April,,Arxiv
Michael,male,99,211741,Mathematics,2019,April,,Arxiv
Jingyin,female,75,4,Mathematics,2019,April,,Arxiv
Hung,male,96,4894,Mathematics,2019,April,,Arxiv
Riccardo,male,99,22261,Mathematics,2019,April,,Arxiv
M.,male,73,3216,Mathematics,2019,April,,Arxiv
Qingsheng,male,100,6,Mathematics,2019,April,,Arxiv
Yoshinori,male,100,262,Mathematics,2019,April,,Arxiv
Jade,female,90,12071,Mathematics,2019,April,,Arxiv
Pekka,male,99,1211,Mathematics,2019,April,,Arxiv
Chol,male,82,117,Mathematics,2019,April,,Arxiv
Pani,female,66,363,Mathematics,2019,April,,Arxiv
Fabien,male,98,21300,Mathematics,2019,April,,Arxiv
Marat,male,98,1497,Mathematics,2019,April,,Arxiv
Z.,male,57,120,Mathematics,2019,April,,Arxiv
Georgiana,female,98,1553,Mathematics,2019,April,,Arxiv
Patrick,male,99,118290,Mathematics,2019,April,,Arxiv
Kaikai,male,69,83,Mathematics,2019,April,,Arxiv
Ivailo,male,99,300,Mathematics,2019,April,,Arxiv
Francisco,male,99,62346,Mathematics,2019,April,,Arxiv
David,male,99,381770,Mathematics,2019,April,,Arxiv
H.,male,73,623,Mathematics,2019,April,,Arxiv
Dmitry,male,100,8556,Mathematics,2019,April,,Arxiv
Alexandru,male,99,5316,Mathematics,2019,April,,Arxiv
Elvise,male,75,12,Mathematics,2019,April,,Arxiv
Thomas,male,99,129177,Mathematics,2019,April,,Arxiv
,,,,Mathematics,2019,April,,Arxiv
Dmitry,male,100,8556,Mathematics,2019,April,,Arxiv
Aurélien,male,99,5891,Mathematics,2019,April,,Arxiv
Jad,male,96,3868,Mathematics,2019,April,,Arxiv
Pierre,male,99,64439,Mathematics,2019,April,,Arxiv
Vladica,male,95,204,Mathematics,2019,April,,Arxiv
Matan,male,97,311,Mathematics,2019,April,,Arxiv
Karina,female,98,22685,Mathematics,2019,April,,Arxiv
Aydin,male,98,8424,Mathematics,2019,April,,Arxiv
Spencer,male,97,5490,Mathematics,2019,April,,Arxiv
Konstantin,male,99,5001,Mathematics,2019,April,,Arxiv
,,,,Mathematics,2019,April,,Arxiv
Hans,male,97,28935,Mathematics,2019,April,,Arxiv
Maria,female,97,245074,Mathematics,2019,April,,Arxiv
Osama,male,98,10637,Mathematics,2019,April,,Arxiv
Dandan,male,51,398,Mathematics,2019,April,,Arxiv
Laurent,male,97,55808,Mathematics,2019,April,,Arxiv
Taylor,female,55,14147,Mathematics,2019,April,,Arxiv
Dieye,male,88,73,Mathematics,2019,April,,Arxiv
Carolina,female,98,33330,Mathematics,2019,April,,Arxiv
Alexander,male,99,56237,Mathematics,2019,April,,Arxiv
Dingxin,male,75,4,Mathematics,2019,April,,Arxiv
Lei,male,59,2374,Mathematics,2019,April,,Arxiv
Hendrik,male,99,4118,Mathematics,2019,April,,Arxiv
Srilakshmi,female,98,180,Mathematics,2019,April,,Arxiv
Alexander,male,99,56237,Mathematics,2019,April,,Arxiv
Morris,male,99,4699,Mathematics,2019,April,,Arxiv
Samantha,female,98,35715,Mathematics,2019,April,,Arxiv
Enrique,male,99,19657,Mathematics,2019,April,,Arxiv
Andrew,male,99,82448,Mathematics,2019,April,,Arxiv
Indranil,male,100,589,Mathematics,2019,April,,Arxiv
Emil,male,97,11768,Mathematics,2019,April,,Arxiv
Marco,male,99,133237,Mathematics,2019,April,,Arxiv
Mikhail,male,100,4873,Mathematics,2019,April,,Arxiv
Jeremy,male,99,45294,Mathematics,2019,April,,Arxiv
Mauro,male,99,31683,Mathematics,2019,April,,Arxiv
Huy,male,97,3688,Mathematics,2019,April,,Arxiv
Julia,female,97,57688,Mathematics,2019,April,,Arxiv
Ahmed,male,98,156410,Mathematics,2019,April,,Arxiv
Seonghun,male,100,31,Mathematics,2019,April,,Arxiv
Phillip,male,99,9441,Mathematics,2019,April,,Arxiv
Thomas,male,99,129177,Mathematics,2019,April,,Arxiv
Mohammad,male,99,47588,Mathematics,2019,April,,Arxiv
Caroline,female,98,47275,Mathematics,2019,April,,Arxiv
Sean,male,99,37072,Mathematics,2019,April,,Arxiv
Bindu,female,92,972,Mathematics,2019,April,,Arxiv
